case_id;activity;timestamp;resource
I00053;Enter into ERP;2024-05-08 02:35:00;DataEntry_1
I00053;Execute Payment;2024-05-10 17:35:00;Finance_B
I00053;Archive;2024-05-10 17:51:00;DMS_System
I00054;Receive Invoice;2024-03-30 19:31:00;System
I00054;Register Invoice;2024-03-30 20:25:00;Clerk_B
I00054;Enter Invoice Data;2024-03-30 21:19:00;DataEntry_2
I00054;Validate Invoice;2024-03-30 21:39:00;Clerk_B
I00054;Compliance Check;2024-03-30 21:55:00;Finance_A
I00054;Request Info;2024-03-30 22:52:00;Clerk_B
I00054;Receive Info;2024-03-31 15:52:00;Vendor
I00054;Validate Invoice;2024-03-31 18:52:00;Clerk_B
I00054;Approve Invoice;2024-04-01 01:06:00;Manager_2
I00054;Enter into ERP;2024-04-01 02:26:00;DataEntry_2
I00054;Execute Payment;2024-04-04 10:26:00;Finance_A
I00054;Archive;2024-04-04 10:36:00;DMS_System
I00055;Receive Invoice;2024-05-05 12:50:00;System
I00055;Register Invoice;2024-05-05 13:24:00;Clerk_D
I00055;Enter Invoice Data;2024-05-05 13:48:00;DataEntry_3
I00055;Validate Invoice;2024-05-05 14:28:00;Clerk_D
I00055;Request Info;2024-05-05 15:15:00;Clerk_D
I00055;Receive Info;2024-05-08 12:15:00;Vendor
I00055;Validate Invoice;2024-05-08 14:41:00;Clerk_D
I00055;Approve Invoice;2024-05-08 17:42:00;Manager_1
I00055;Enter into ERP;2024-05-08 18:38:00;DataEntry_1
I00055;Execute Payment;2024-05-10 22:38:00;Finance_A
I00055;Archive;2024-05-10 22:47:00;DMS_System
I00056;Receive Invoice;2024-03-19 22:23:00;System
I00056;Register Invoice;2024-03-19 23:39:00;Clerk_A
I00056;Enter Invoice Data;2024-03-20 00:09:00;DataEntry_3
I00056;Validate Invoice;2024-03-20 04:05:00;Clerk_A
I00056;Approve Invoice;2024-03-20 12:13:00;Manager_1
I00056;Enter into ERP;2024-03-20 13:42:00;DataEntry_3
I00056;Execute Payment;2024-03-23 09:42:00;Finance_B
I00056;Archive;2024-03-23 09:59:00;DMS_System
I00057;Receive Invoice;2024-04-21 08:19:00;System
I00057;Register Invoice;2024-04-21 09:15:00;Clerk_A
I00057;Enter Invoice Data;2024-04-21 10:06:00;DataEntry_1
I00057;Validate Invoice;2024-04-21 12:05:00;Clerk_A
I00057;Approve Invoice;2024-04-21 14:09:00;Manager_2
I00057;Enter into ERP;2024-04-21 14:36:00;DataEntry_1
I00057;Execute Payment;2024-04-25 10:36:00;Finance_A
I00057;Archive;2024-04-25 10:47:00;DMS_System
I00058;Receive Invoice;2024-03-04 23:43:00;System
I00058;Register Invoice;2024-03-05 00:56:00;Clerk_C
I00058;Enter Invoice Data;2024-03-05 01:07:00;DataEntry_2
I00058;Validate Invoice;2024-03-05 04:58:00;Clerk_C
I00058;Approve Invoice;2024-03-05 13:25:00;Manager_1
I00058;Enter into ERP;2024-03-05 13:47:00;DataEntry_1
I00058;Execute Payment;2024-03-09 04:47:00;Finance_B
I00058;Archive;2024-03-09 04:59:00;DMS_System
I00059;Receive Invoice;2024-03-08 05:32:00;System
I00059;Register Invoice;2024-03-08 06:24:00;Clerk_D
I00059;Enter Invoice Data;2024-03-08 06:45:00;DataEntry_2
I00059;Validate Invoice;2024-03-08 08:30:00;Clerk_D
I00059;Compliance Check;2024-03-08 08:38:00;Finance_B
I00059;Approve Invoice;2024-03-08 09:42:00;Manager_2
I00059;Enter into ERP;2024-03-08 10:12:00;DataEntry_2
I00059;Execute Payment;2024-03-11 01:12:00;Finance_B
I00059;Archive;2024-03-11 01:42:00;DMS_System
I00060;Receive Invoice;2024-04-14 16:00:00;System
I00060;Register Invoice;2024-04-14 16:28:00;Clerk_A
I00060;Validate Invoice;2024-04-14 17:19:00;Clerk_A
I00060;Approve Invoice;2024-04-15 02:30:00;Manager_1
I00060;Enter into ERP;2024-04-15 04:15:00;DataEntry_1
I00060;Execute Payment;2024-04-19 23:15:00;Finance_B
I00060;Archive;2024-04-19 23:25:00;DMS_System
I00061;Receive Invoice;2024-04-02 19:21:00;System
I00061;Register Invoice;2024-04-02 19:34:00;Clerk_D
I00061;Enter Invoice Data;2024-04-02 20:09:00;DataEntry_3
I00061;Validate Invoice;2024-04-02 22:29:00;Clerk_D
I00061;Compliance Check;2024-04-02 22:41:00;Finance_A
I00061;Approve Invoice;2024-04-03 07:51:00;Manager_1
I00061;Enter into ERP;2024-04-03 09:50:00;DataEntry_2
I00061;Execute Payment;2024-04-06 20:50:00;Finance_B
I00061;Archive;2024-04-06 21:11:00;DMS_System
I00062;Receive Invoice;2024-04-10 02:46:00;System
I00062;Register Invoice;2024-04-10 04:11:00;Clerk_B
I00062;Validate Invoice;2024-04-10 07:24:00;Clerk_B
I00062;Request Info;2024-04-10 07:43:00;Clerk_B
I00062;Receive Info;2024-04-10 20:43:00;Vendor
I00062;Validate Invoice;2024-04-10 22:21:00;Clerk_B
I00062;Approve Invoice;2024-04-11 08:38:00;Manager_1
I00062;Enter into ERP;2024-04-11 10:36:00;DataEntry_3
I00062;Execute Payment;2024-04-16 04:36:00;Finance_A
I00062;Archive;2024-04-16 04:43:00;DMS_System
I00063;Receive Invoice;2024-04-18 23:38:00;System
I00063;Register Invoice;2024-04-19 01:02:00;Clerk_C
I00063;Enter Invoice Data;2024-04-19 02:01:00;DataEntry_2
I00063;Validate Invoice;2024-04-19 05:21:00;Clerk_C
I00063;Approve Invoice;2024-04-19 13:00:00;Manager_2
I00063;Enter into ERP;2024-04-19 13:43:00;DataEntry_3
I00063;Execute Payment;2024-04-23 16:43:00;Finance_B
I00063;Archive;2024-04-23 16:50:00;DMS_System
I00064;Receive Invoice;2024-04-28 17:12:00;System
I00064;Register Invoice;2024-04-28 17:57:00;Clerk_D
I00064;Enter Invoice Data;2024-04-28 18:51:00;DataEntry_2
I00064;Validate Invoice;2024-04-28 20:48:00;Clerk_D
I00064;Compliance Check;2024-04-28 20:56:00;Finance_B
I00064;Approve Invoice;2024-04-29 02:05:00;Manager_1
I00064;Enter into ERP;2024-04-29 03:02:00;DataEntry_1
I00064;Execute Payment;2024-05-01 16:02:00;Finance_B
I00064;Archive;2024-05-01 16:22:00;DMS_System
I00065;Receive Invoice;2024-02-04 13:17:00;System
I00065;Register Invoice;2024-02-04 14:12:00;Clerk_B
I00065;Enter Invoice Data;2024-02-04 14:26:00;DataEntry_2
I00065;Validate Invoice;2024-02-04 14:57:00;Clerk_B
I00065;Approve Invoice;2024-02-04 19:54:00;Manager_2
I00065;Enter into ERP;2024-02-04 21:28:00;DataEntry_2
I00065;Execute Payment;2024-02-08 07:28:00;Finance_B
I00065;Archive;2024-02-08 07:58:00;DMS_System
I00066;Receive Invoice;2024-03-21 06:29:00;System
I00066;Register Invoice;2024-03-21 07:15:00;Clerk_B
I00066;Enter Invoice Data;2024-03-21 07:50:00;DataEntry_3
I00066;Validate Invoice;2024-03-21 08:43:00;Clerk_B
I00066;Approve Invoice;2024-03-21 14:26:00;Manager_2
I00066;Enter into ERP;2024-03-21 15:53:00;DataEntry_1
I00066;Execute Payment;2024-03-23 12:53:00;Finance_B
I00066;Archive;2024-03-23 13:14:00;DMS_System
I00067;Receive Invoice;2024-02-25 18:31:00;System
I00067;Register Invoice;2024-02-25 19:47:00;Clerk_B
I00067;Enter Invoice Data;2024-02-25 20:26:00;DataEntry_3
I00067;Validate Invoice;2024-02-25 21:06:00;Clerk_B
I00067;Approve Invoice;2024-02-26 04:46:00;Manager_2
I00067;Enter into ERP;2024-02-26 06:25:00;DataEntry_3
I00067;Execute Payment;2024-03-01 22:25:00;Finance_A
I00067;Archive;2024-03-01 22:38:00;DMS_System
I00068;Receive Invoice;2024-03-25 18:00:00;System
I00068;Register Invoice;2024-03-25 18:33:00;Clerk_A
I00068;Validate Invoice;2024-03-25 22:08:00;Clerk_A
I00068;Approve Invoice;2024-03-26 02:06:00;Manager_1
I00068;Enter into ERP;2024-03-26 02:35:00;DataEntry_1
I00068;Execute Payment;2024-03-27 09:35:00;Finance_B
I00068;Archive;2024-03-27 09:41:00;DMS_System
I00069;Receive Invoice;2024-04-23 12:51:00;System
I00069;Register Invoice;2024-04-23 12:56:00;Clerk_C
I00069;Enter Invoice Data;2024-04-23 13:23:00;DataEntry_1
I00069;Validate Invoice;2024-04-23 14:27:00;Clerk_C
I00069;Request Info;2024-04-23 16:09:00;Clerk_C
I00069;Receive Info;2024-04-24 17:09:00;Vendor
I00069;Validate Invoice;2024-04-24 19:44:00;Clerk_C
I00069;Approve Invoice;2024-04-24 21:11:00;Manager_1
I00069;Enter into ERP;2024-04-24 22:35:00;DataEntry_2
I00069;Execute Payment;2024-04-28 19:35:00;Finance_A
I00069;Archive;2024-04-28 19:47:00;DMS_System
I00070;Receive Invoice;2024-04-21 08:37:00;System
I00070;Register Invoice;2024-04-21 09:36:00;Clerk_B
I00070;Enter Invoice Data;2024-04-21 10:30:00;DataEntry_3
I00070;Validate Invoice;2024-04-21 13:43:00;Clerk_B
I00070;Approve Invoice;2024-04-21 19:51:00;Manager_1
I00070;Enter into ERP;2024-04-21 21:09:00;DataEntry_2
I00070;Execute Payment;2024-04-22 07:09:00;Finance_A
I00070;Archive;2024-04-22 07:18:00;DMS_System
I00071;Receive Invoice;2024-03-30 01:52:00;System
I00071;Register Invoice;2024-03-30 02:26:00;Clerk_A
I00071;Enter Invoice Data;2024-03-30 03:24:00;DataEntry_1
I00071;Validate Invoice;2024-03-30 04:59:00;Clerk_A
I00071;Compliance Check;2024-03-30 05:20:00;Finance_A
I00071;Request Info;2024-03-30 06:53:00;Clerk_A
I00071;Receive Info;2024-03-31 22:53:00;Vendor
I00071;Validate Invoice;2024-04-01 00:50:00;Clerk_A
I00071;Approve Invoice;2024-04-01 04:44:00;Manager_1
I00071;Enter into ERP;2024-04-01 05:44:00;DataEntry_3
I00071;Execute Payment;2024-04-03 18:44:00;Finance_B
I00071;Archive;2024-04-03 18:51:00;DMS_System
I00072;Receive Invoice;2024-04-22 16:59:00;System
I00072;Register Invoice;2024-04-22 17:52:00;Clerk_D
I00072;Enter Invoice Data;2024-04-22 18:52:00;DataEntry_2
I00072;Validate Invoice;2024-04-22 22:14:00;Clerk_D
I00072;Approve Invoice;2024-04-23 09:45:00;Manager_1
I00072;Enter into ERP;2024-04-23 10:10:00;DataEntry_3
I00072;Execute Payment;2024-04-27 04:10:00;Finance_A
I00072;Archive;2024-04-27 04:22:00;DMS_System
I00073;Receive Invoice;2024-02-08 11:46:00;System
I00073;Register Invoice;2024-02-08 12:40:00;Clerk_C
I00073;Validate Invoice;2024-02-08 13:34:00;Clerk_C
I00073;Request Info;2024-02-08 15:13:00;Clerk_C
I00073;Receive Info;2024-02-09 00:13:00;Vendor
I00073;Validate Invoice;2024-02-09 02:15:00;Clerk_C
I00073;Approve Invoice;2024-02-09 12:50:00;Manager_1
I00073;Enter into ERP;2024-02-09 13:06:00;DataEntry_3
I00073;Execute Payment;2024-02-09 19:06:00;Finance_B
I00073;Archive;2024-02-09 19:35:00;DMS_System
I00074;Receive Invoice;2024-04-19 21:31:00;System
I00074;Register Invoice;2024-04-19 21:56:00;Clerk_B
I00074;Enter Invoice Data;2024-04-19 22:34:00;DataEntry_1
I00074;Validate Invoice;2024-04-20 01:50:00;Clerk_B
I00074;Approve Invoice;2024-04-20 05:47:00;Manager_2
I00074;Enter into ERP;2024-04-20 07:46:00;DataEntry_3
I00074;Execute Payment;2024-04-20 16:46:00;Finance_A
I00074;Archive;2024-04-20 16:54:00;DMS_System
I00075;Receive Invoice;2024-04-30 01:47:00;System
I00075;Register Invoice;2024-04-30 02:50:00;Clerk_D
I00075;Validate Invoice;2024-04-30 05:48:00;Clerk_D
I00075;Request Info;2024-04-30 06:18:00;Clerk_D
I00075;Receive Info;2024-05-02 00:18:00;Vendor
I00075;Validate Invoice;2024-05-02 01:54:00;Clerk_D
I00075;Approve Invoice;2024-05-02 11:09:00;Manager_1
I00075;Enter into ERP;2024-05-02 12:15:00;DataEntry_2
I00075;Execute Payment;2024-05-06 01:15:00;Finance_B
I00075;Archive;2024-05-06 01:41:00;DMS_System
I00076;Receive Invoice;2024-02-04 21:54:00;System
I00076;Register Invoice;2024-02-04 22:54:00;Clerk_B
I00076;Enter Invoice Data;2024-02-04 23:04:00;DataEntry_1
I00076;Validate Invoice;2024-02-05 02:28:00;Clerk_B
I00076;Compliance Check;2024-02-05 02:55:00;Finance_B
I00076;Approve Invoice;2024-02-05 08:57:00;Manager_1
I00076;Enter into ERP;2024-02-05 10:20:00;DataEntry_3
I00076;Execute Payment;2024-02-09 17:20:00;Finance_B
I00076;Archive;2024-02-09 17:28:00;DMS_System
I00077;Receive Invoice;2024-03-03 05:11:00;System
I00077;Register Invoice;2024-03-03 05:33:00;Clerk_B
I00077;Validate Invoice;2024-03-03 06:43:00;Clerk_B
I00077;Request Info;2024-03-03 07:26:00;Clerk_B
I00077;Receive Info;2024-03-04 10:26:00;Vendor
I00077;Validate Invoice;2024-03-04 11:29:00;Clerk_B
I00077;Approve Invoice;2024-03-04 20:11:00;Manager_1
I00077;Enter into ERP;2024-03-04 22:06:00;DataEntry_1
I00077;Execute Payment;2024-03-06 13:06:00;Finance_A
I00077;Archive;2024-03-06 13:22:00;DMS_System
I00078;Receive Invoice;2024-04-25 12:54:00;System
I00078;Register Invoice;2024-04-25 14:06:00;Clerk_B
I00078;Enter Invoice Data;2024-04-25 14:51:00;DataEntry_3
I00078;Validate Invoice;2024-04-25 17:34:00;Clerk_B
I00078;Compliance Check;2024-04-25 17:47:00;Finance_A
I00078;Approve Invoice;2024-04-25 19:23:00;Manager_2
I00078;Enter into ERP;2024-04-25 21:00:00;DataEntry_1
I00078;Execute Payment;2024-04-30 20:00:00;Finance_B
I00078;Archive;2024-04-30 20:15:00;DMS_System
I00079;Receive Invoice;2024-02-22 13:24:00;System
I00079;Register Invoice;2024-02-22 14:16:00;Clerk_D
I00079;Validate Invoice;2024-02-22 17:24:00;Clerk_D
I00079;Request Info;2024-02-22 19:23:00;Clerk_D
I00079;Receive Info;2024-02-23 14:23:00;Vendor
I00079;Validate Invoice;2024-02-23 15:53:00;Clerk_D
I00079;Approve Invoice;2024-02-24 01:54:00;Manager_1
I00079;Enter into ERP;2024-02-24 02:19:00;DataEntry_2
I00079;Execute Payment;2024-02-24 09:19:00;Finance_A
I00079;Archive;2024-02-24 09:31:00;DMS_System
I00080;Receive Invoice;2024-02-07 11:51:00;System
I00080;Register Invoice;2024-02-07 12:11:00;Clerk_C
I00080;Enter Invoice Data;2024-02-07 12:33:00;DataEntry_3
I00080;Validate Invoice;2024-02-07 13:55:00;Clerk_C
I00080;Compliance Check;2024-02-07 14:00:00;Finance_B
I00080;Approve Invoice;2024-02-07 23:29:00;Manager_1
I00080;Enter into ERP;2024-02-08 01:15:00;DataEntry_3
I00080;Execute Payment;2024-02-12 19:15:00;Finance_A
I00080;Archive;2024-02-12 19:41:00;DMS_System
I00081;Receive Invoice;2024-04-12 22:39:00;System
I00081;Register Invoice;2024-04-12 23:25:00;Clerk_C
I00081;Validate Invoice;2024-04-12 23:51:00;Clerk_C
I00081;Compliance Check;2024-04-12 23:56:00;Finance_A
I00081;Request Info;2024-04-13 00:18:00;Clerk_C
I00081;Receive Info;2024-04-14 01:18:00;Vendor
I00081;Validate Invoice;2024-04-14 02:30:00;Clerk_C
I00081;Approve Invoice;2024-04-14 09:33:00;Manager_2
I00081;Enter into ERP;2024-04-14 09:52:00;DataEntry_1
I00081;Execute Payment;2024-04-16 05:52:00;Finance_B
I00081;Archive;2024-04-16 06:09:00;DMS_System
I00082;Receive Invoice;2024-04-15 05:43:00;System
I00082;Register Invoice;2024-04-15 06:09:00;Clerk_D
I00082;Enter Invoice Data;2024-04-15 06:26:00;DataEntry_1
I00082;Validate Invoice;2024-04-15 09:04:00;Clerk_D
I00082;Approve Invoice;2024-04-15 11:09:00;Manager_2
I00082;Enter into ERP;2024-04-15 11:38:00;DataEntry_1
I00082;Execute Payment;2024-04-16 20:38:00;Finance_B
I00082;Archive;2024-04-16 20:44:00;DMS_System
I00083;Receive Invoice;2024-05-05 12:35:00;System
I00083;Register Invoice;2024-05-05 13:23:00;Clerk_A
I00083;Validate Invoice;2024-05-05 14:42:00;Clerk_A
I00083;Approve Invoice;2024-05-05 16:31:00;Manager_1
I00083;Enter into ERP;2024-05-05 18:11:00;DataEntry_2
I00083;Execute Payment;2024-05-07 18:11:00;Finance_A
I00083;Archive;2024-05-07 18:40:00;DMS_System
I00084;Receive Invoice;2024-03-21 10:36:00;System
I00084;Register Invoice;2024-03-21 11:16:00;Clerk_C
I00084;Enter Invoice Data;2024-03-21 11:49:00;DataEntry_3
I00084;Validate Invoice;2024-03-21 14:51:00;Clerk_C
I00084;Compliance Check;2024-03-21 15:01:00;Finance_B
I00084;Approve Invoice;2024-03-22 00:59:00;Manager_2
I00084;Enter into ERP;2024-03-22 02:18:00;DataEntry_3
I00084;Execute Payment;2024-03-25 12:18:00;Finance_A
I00084;Archive;2024-03-25 12:36:00;DMS_System
I00085;Receive Invoice;2024-04-10 06:12:00;System
I00085;Register Invoice;2024-04-10 07:41:00;Clerk_C
I00085;Enter Invoice Data;2024-04-10 08:22:00;DataEntry_2
I00085;Validate Invoice;2024-04-10 11:18:00;Clerk_C
I00085;Approve Invoice;2024-04-10 19:54:00;Manager_1
I00085;Enter into ERP;2024-04-10 20:49:00;DataEntry_3
I00085;Execute Payment;2024-04-12 21:49:00;Finance_A
I00085;Archive;2024-04-12 22:19:00;DMS_System
I00086;Receive Invoice;2024-03-03 00:11:00;System
I00086;Register Invoice;2024-03-03 00:32:00;Clerk_A
I00086;Enter Invoice Data;2024-03-03 01:16:00;DataEntry_3
I00086;Validate Invoice;2024-03-03 05:11:00;Clerk_A
I00086;Compliance Check;2024-03-03 05:16:00;Finance_B
I00086;Request Info;2024-03-03 06:05:00;Clerk_A
I00086;Receive Info;2024-03-05 20:05:00;Vendor
I00086;Validate Invoice;2024-03-05 22:42:00;Clerk_A
I00086;Approve Invoice;2024-03-06 05:39:00;Manager_1
I00086;Enter into ERP;2024-03-06 06:14:00;DataEntry_2
I00086;Execute Payment;2024-03-07 02:14:00;Finance_B
I00086;Archive;2024-03-07 02:32:00;DMS_System
I00087;Receive Invoice;2024-03-09 10:31:00;System
I00087;Register Invoice;2024-03-09 10:43:00;Clerk_B
I00087;Enter Invoice Data;2024-03-09 11:35:00;DataEntry_1
I00087;Validate Invoice;2024-03-09 14:52:00;Clerk_B
I00087;Approve Invoice;2024-03-09 23:25:00;Manager_1
I00087;Enter into ERP;2024-03-10 00:08:00;DataEntry_1
I00087;Execute Payment;2024-03-12 15:08:00;Finance_B
I00087;Archive;2024-03-12 15:38:00;DMS_System
I00088;Receive Invoice;2024-04-23 16:43:00;System
I00088;Register Invoice;2024-04-23 17:36:00;Clerk_A
I00088;Validate Invoice;2024-04-23 18:01:00;Clerk_A
I00088;Request Info;2024-04-23 19:02:00;Clerk_A
I00088;Receive Info;2024-04-25 15:02:00;Vendor
I00088;Validate Invoice;2024-04-25 17:12:00;Clerk_A
I00088;Approve Invoice;2024-04-25 18:57:00;Manager_2
I00088;Enter into ERP;2024-04-25 20:24:00;DataEntry_3
I00088;Execute Payment;2024-04-29 05:24:00;Finance_A
I00088;Archive;2024-04-29 05:35:00;DMS_System
I00089;Receive Invoice;2024-03-12 14:35:00;System
I00089;Register Invoice;2024-03-12 15:17:00;Clerk_D
I00089;Validate Invoice;2024-03-12 15:56:00;Clerk_D
I00089;Approve Invoice;2024-03-13 02:54:00;Manager_2
I00089;Enter into ERP;2024-03-13 03:34:00;DataEntry_3
I00089;Execute Payment;2024-03-16 15:34:00;Finance_A
I00089;Archive;2024-03-16 16:04:00;DMS_System
I00089;Validate Invoice;2024-03-16 16:04:20;Clerk_D
I00090;Receive Invoice;2024-04-05 16:11:00;System
I00090;Register Invoice;2024-04-05 16:20:00;Clerk_D
I00090;Enter Invoice Data;2024-04-05 16:48:00;DataEntry_3
I00090;Validate Invoice;2024-04-05 20:26:00;Clerk_D
I00090;Approve Invoice;2024-04-05 22:49:00;Manager_2
I00090;Enter into ERP;2024-04-06 00:32:00;DataEntry_3
I00090;Execute Payment;2024-04-10 09:32:00;Finance_B
I00090;Archive;2024-04-10 09:44:00;DMS_System
I00091;Receive Invoice;2024-03-12 01:42:00;System
I00091;Register Invoice;2024-03-12 01:48:00;Clerk_A
I00091;Enter Invoice Data;2024-03-12 02:25:00;DataEntry_2
I00091;Validate Invoice;2024-03-12 04:16:00;Clerk_A
I00091;Compliance Check;2024-03-12 04:25:00;Finance_A
I00091;Request Info;2024-03-12 05:24:00;Clerk_A
I00091;Receive Info;2024-03-12 18:24:00;Vendor
I00091;Validate Invoice;2024-03-12 20:36:00;Clerk_A
I00091;Approve Invoice;2024-03-13 05:26:00;Manager_1
I00091;Enter into ERP;2024-03-13 07:12:00;DataEntry_1
I00091;Execute Payment;2024-03-17 00:12:00;Finance_B
I00091;Archive;2024-03-17 00:20:00;DMS_System
I00092;Receive Invoice;2024-02-03 14:24:00;System
I00092;Register Invoice;2024-02-03 14:47:00;Clerk_A
I00092;Enter Invoice Data;2024-02-03 15:15:00;DataEntry_2
I00092;Validate Invoice;2024-02-03 18:25:00;Clerk_A
I00092;Enter into ERP;2024-02-03 21:48:00;DataEntry_3
I00092;Approve Invoice;2024-02-03 22:41:00;Manager_1
I00092;Enter into ERP;2024-02-04 00:11:00;DataEntry_2
I00092;Execute Payment;2024-02-05 01:11:00;Finance_B
I00092;Archive;2024-02-05 01:34:00;DMS_System
I00093;Receive Invoice;2024-02-29 00:30:00;System
I00093;Register Invoice;2024-02-29 00:40:00;Clerk_D
I00093;Validate Invoice;2024-02-29 04:19:00;Clerk_D
I00093;Approve Invoice;2024-02-29 06:23:00;Manager_2
I00093;Enter into ERP;2024-02-29 07:13:00;DataEntry_2
I00093;Execute Payment;2024-03-01 07:13:00;Finance_A
I00093;Archive;2024-03-01 07:41:00;DMS_System
I00094;Receive Invoice;2024-04-04 15:14:00;System
I00094;Register Invoice;2024-04-04 15:50:00;Clerk_B
I00094;Enter Invoice Data;2024-04-04 16:49:00;DataEntry_1
I00094;Validate Invoice;2024-04-04 19:51:00;Clerk_B
I00094;Request Info;2024-04-04 20:10:00;Clerk_B
I00094;Receive Info;2024-04-07 05:10:00;Vendor
I00094;Validate Invoice;2024-04-07 05:33:00;Clerk_B
I00094;Approve Invoice;2024-04-07 13:22:00;Manager_1
I00094;Enter into ERP;2024-04-07 14:53:00;DataEntry_1
I00094;Execute Payment;2024-04-09 05:53:00;Finance_B
I00094;Archive;2024-04-09 05:58:00;DMS_System
I00095;Receive Invoice;2024-02-15 12:52:00;System
I00095;Register Invoice;2024-02-15 13:59:00;Clerk_D
I00095;Enter Invoice Data;2024-02-15 14:46:00;DataEntry_2
I00095;Validate Invoice;2024-02-15 16:42:00;Clerk_D
I00095;Request Info;2024-02-15 17:12:00;Clerk_D
I00095;Receive Info;2024-02-18 10:12:00;Vendor
I00095;Validate Invoice;2024-02-18 11:17:00;Clerk_D
I00095;Approve Invoice;2024-02-18 22:14:00;Manager_1
I00095;Enter into ERP;2024-02-18 23:34:00;DataEntry_3
I00095;Execute Payment;2024-02-23 23:34:00;Finance_B
I00095;Archive;2024-02-24 00:02:00;DMS_System
I00096;Receive Invoice;2024-04-06 10:52:00;System
I00096;Register Invoice;2024-04-06 10:59:00;Clerk_C
I00096;Enter Invoice Data;2024-04-06 11:32:00;DataEntry_1
I00096;Validate Invoice;2024-04-06 15:10:00;Clerk_C
I00096;Approve Invoice;2024-04-06 22:48:00;Manager_1
I00096;Enter into ERP;2024-04-06 23:13:00;DataEntry_1
I00096;Execute Payment;2024-04-11 19:13:00;Finance_B
I00096;Archive;2024-04-11 19:41:00;DMS_System
I00097;Receive Invoice;2024-05-05 21:11:00;System
I00097;Register Invoice;2024-05-05 22:08:00;Clerk_D
I00097;Enter Invoice Data;2024-05-05 22:25:00;DataEntry_2
I00097;Validate Invoice;2024-05-06 02:15:00;Clerk_D
I00097;Approve Invoice;2024-05-06 12:15:00;Manager_1
I00097;Enter into ERP;2024-05-06 14:06:00;DataEntry_1
I00097;Execute Payment;2024-05-09 13:06:00;Finance_B
I00097;Archive;2024-05-09 13:25:00;DMS_System
I00098;Receive Invoice;2024-04-12 10:13:00;System
I00098;Register Invoice;2024-04-12 11:19:00;Clerk_C
I00098;Enter Invoice Data;2024-04-12 11:59:00;DataEntry_1
I00098;Validate Invoice;2024-04-12 15:10:00;Clerk_C
I00098;Approve Invoice;2024-04-12 22:07:00;Manager_2
I00098;Enter into ERP;2024-04-12 23:22:00;DataEntry_3
I00098;Execute Payment;2024-04-16 02:22:00;Finance_A
I00098;Archive;2024-04-16 02:30:00;DMS_System
I00099;Receive Invoice;2024-04-19 05:01:00;System
